ts,count,passenger_ratio,count_v1,passenger_ratio_v1,L1,count_v2,passenger_ratio_v2,L2,month,day,hour,minute,week,weekday,holiday,freeday,offday,workday
2024-02-09 08:45:00,595,0.921,169.0,0.4793,6.8,231.0,0.4719,16.3,2,9,8,45,6,5,0,0,0,1
2024-02-09 09:00:00,641,0.8596,139.0,0.5108,6.8,160.0,0.6125,16.3,2,9,9,0,6,5,0,0,0,1
2024-02-09 09:15:00,665,0.9233,155.0,0.4129,6.8,207.0,0.5942,16.3,2,9,9,15,6,5,0,0,0,1
2024-02-09 09:30:00,766,0.846,155.0,0.4645,6.8,261.0,0.5134,16.3,2,9,9,30,6,5,0,0,0,1
2024-02-09 09:45:00,798,0.817,196.0,0.4439,6.8,191.0,0.6754,16.3,2,9,9,45,6,5,0,0,0,1
2024-02-09 10:00:00,831,0.8724,224.0,0.4018,6.8,276.0,0.7065,16.3,2,9,10,0,6,5,0,0,0,1
2024-02-09 10:15:00,843,0.8565,125.0,0.576,6.8,245.0,0.7102,16.3,2,9,10,15,6,5,0,0,0,1
2024-02-09 10:30:00,805,0.8733,236.0,0.4449,6.8,300.0,0.6833,16.3,2,9,10,30,6,5,0,0,0,1
2024-02-09 10:45:00,792,0.8561,201.0,0.4279,6.8,297.0,0.6566,16.3,2,9,10,45,6,5,0,0,0,1
2024-02-09 11:00:00,745,0.8859,205.0,0.5024,6.8,268.0,0.6978,16.3,2,9,11,0,6,5,0,0,0,1
2024-02-09 11:15:00,702,0.8148,200.0,0.49,6.8,264.0,0.7197,16.3,2,9,11,15,6,5,0,0,0,1
2024-02-09 11:30:00,680,0.9176,193.0,0.7047,6.8,339.0,0.7581,16.3,2,9,11,30,6,5,0,0,0,1
